class_name,order_name,family,genus,species,common_name,tsn_id,iucn_id,wi_taxon_guid
Aves,Galliformes,Phasianidae,Bambusicola,thoracicus,Chinese Bamboo-partridge,677551,22725191,3b7b2d78-1cfd-4a1b-a70c-570bef0c7a6a
Aves,Galliformes,Phasianidae,Bonasa,bonasia,Hazel Grouse,175801,22679494,936a4a73-86c8-45bc-a3eb-8cef52986cbf
Aves,Galliformes,Phasianidae,Bonasa,sewerzowi,Chinese Grouse,175802,22679497,2e70286c-4d30-4914-9e8e-b46b1b50ccde
Aves,Galliformes,Phasianidae,Bonasa,umbellus,Ruffed Grouse,175790,22679500,4a54bb5f-d951-4a96-8ae1-a6ab9bdfce5b
Aves,Galliformes,Phasianidae,Caloperdix,oculeus,Ferruginous Partridge,677550,22679094,9084e43b-b638-4559-b873-fd24df7dcc7c
Aves,Galliformes,Phasianidae,Catreus,wallichii,Cheer Pheasant,677554,22679312,f3fbf5e8-7e0d-4b72-8dc1-253dc72d5a47
Aves,Galliformes,Phasianidae,Centrocercus,minimus,Gunnison Sage-grouse,677540,22728472,2a1cd042-c7bc-4ade-a8f1-72c4444ce33f
Aves,Galliformes,Phasianidae,Centrocercus,urophasianus,Greater Sage-grouse,175855,22679503,beb6744b-2163-4a06-970f-39074ec51599
Aves,Galliformes,Phasianidae,Chrysolophus,amherstiae,Lady Amherst's Pheasant,176099,22679358,6c1e8d13-96ba-494f-a099-bd064ed91d3e
Aves,Galliformes,Phasianidae,Chrysolophus,pictus,Golden Pheasant,176100,22679355,06bf09eb-a291-4e46-8409-7fa8f7096020
Aves,Galliformes,Phasianidae,Coturnix,coromandelica,Rain Quail,176010,22678958,902c98b5-161e-47c2-995b-7836cc83642d
Aves,Galliformes,Phasianidae,Coturnix,coturnix,Common Quail,553871,22678944,40d60b7f-db23-4cdf-8fdb-e16cda8b3c3c
Aves,Galliformes,Phasianidae,Coturnix,delegorguei,Harlequin Quail,176012,22678961,969df30d-cd74-40b6-86f7-c195687853b0
Aves,Galliformes,Phasianidae,Coturnix,japonica,Japanese Quail,176013,22678949,446a67e1-1fe7-442e-a008-f3922bb08a92
Aves,Galliformes,Phasianidae,Coturnix,novaezelandiae,New Zealand Quail,553872,22678955,e9e6769f-be41-4cd0-8b19-0c28fced50e6
Aves,Galliformes,Phasianidae,Coturnix,pectoralis,Stubble Quail,176015,22678952,a032a687-a3f4-4e46-8e6c-3eb27af4b055
Aves,Galliformes,Phasianidae,Crossoptilon,auritum,Blue Eared-pheasant,176071,22679307,3da0bc7e-0fdd-4ba4-ac47-2b9cbb59c2c4
Aves,Galliformes,Phasianidae,Crossoptilon,crossoptilon,White Eared-pheasant,176072,22679292,f0f6226d-41ff-4d26-b396-c75e44ede4ee
Aves,Galliformes,Phasianidae,Crossoptilon,harmani,Tibetan Eared-pheasant,553886,22679287,b1ddebc7-08f1-453c-ac3d-7d66b1b4be50
Aves,Galliformes,Phasianidae,Crossoptilon,mantchuricum,Brown Eared-pheasant,176073,22679299,941ae11a-cbef-479d-ac55-ff391f72e133
Aves,Galliformes,Phasianidae,Dendragapus,fuliginosus,Sooty Grouse,175776,22734695,f7c1f421-53c8-4ff1-a53f-981ff4509709
Aves,Galliformes,Phasianidae,Dendragapus,obscurus,Dusky Grouse,175860,22734690,258450f8-55c6-40a4-ab70-bbab2a050d56
Aves,Galliformes,Phasianidae,Falcipennis,canadensis,Spruce Grouse,175859,61204079,f4a7c936-de6e-4b67-96d5-4b6ae3a2df36
Aves,Galliformes,Phasianidae,Falcipennis,falcipennis,Siberian Grouse,175781,22679446,1886b303-239a-4f0b-80a2-a01e06d48024
Aves,Galliformes,Phasianidae,Francolinus,adspersus,Red-billed Francolin,175961,22678819,014c587d-d4de-4ac5-bbcf-592cc5f54f7f
Aves,Galliformes,Phasianidae,Francolinus,afer,Red-necked Spurfowl,175962,22678855,8d4b3c2f-0e09-4e84-b519-efc6260a4b34
Aves,Galliformes,Phasianidae,Francolinus,afra,Grey-winged Francolin,175963,22678764,cc1599eb-c2a6-4af0-b75b-f62de531b3bc
Aves,Galliformes,Phasianidae,Francolinus,ahantensis,Ahanta Francolin,175964,22678835,222f2df8-03c3-4056-85e7-668bdc38b113
Aves,Galliformes,Phasianidae,Francolinus,albogularis,White-throated Francolin,175965,22678740,d1f1fc35-3286-4f80-b928-c7fd2486b63a
Aves,Galliformes,Phasianidae,Francolinus,bicalcaratus,Double-spurred Francolin,175966,22678803,3eafd202-16e2-4914-9439-a9d5f2d52a60
Aves,Galliformes,Phasianidae,Francolinus,camerunensis,Mount Cameroon Francolin,175967,22678891,8f03184f-9954-47bf-8df7-faec1530c553
Aves,Galliformes,Phasianidae,Francolinus,capensis,Cape Francolin,175968,22678823,771993c0-808a-48d3-8fd7-af128cdbea9d
Aves,Galliformes,Phasianidae,Francolinus,clappertoni,Clapperton's Francolin,175970,22678807,e86f91bf-d1c4-40c3-8386-af13d0e9d194
Aves,Galliformes,Phasianidae,Francolinus,coqui,Coqui Francolin,175971,22678736,23dab029-88ab-4ed7-850c-6118327c2273
Aves,Galliformes,Phasianidae,Francolinus,erckelii,Erckel's Francolin,175972,22678865,d3c6acaa-616a-4a63-8429-adb9d294cc21
Aves,Galliformes,Phasianidae,Francolinus,finschi,Finsch's Francolin,175973,22678760,9a3faba1-1c8c-4642-8f2d-8e004b04a62b
Aves,Galliformes,Phasianidae,Francolinus,francolinus,Black Francolin,175974,22678719,309efe78-84e8-4bbc-9f99-1c9d90c4e122
Aves,Galliformes,Phasianidae,Francolinus,griseostriatus,Grey-striped Francolin,175975,22678843,0fb0fd68-a211-4f85-9ff2-1870af05d675
Aves,Galliformes,Phasianidae,Francolinus,gularis,Swamp Francolin,175976,22678733,bb4f3496-7d7c-4dc1-a5ca-1488f26b2ef8
Aves,Galliformes,Phasianidae,Francolinus,gutturalis,Orange River Francolin,677543,22678790,1cab58d7-c384-4b82-b14f-9c9fe292fa6b
Aves,Galliformes,Phasianidae,Francolinus,hartlaubi,Hartlaub's Francolin,175977,22678799,7dd0f894-4e59-49c8-a716-dd4f60bd538f
Aves,Galliformes,Phasianidae,Francolinus,harwoodi,Harwood's Francolin,175978,22678815,9f567c22-331f-4c72-92c6-725f7599278d
Aves,Galliformes,Phasianidae,Francolinus,hildebrandti,Hildebrandt's Francolin,175979,22678827,dc92e1cb-b8d2-4986-b399-2e7b4837f9ed
Aves,Galliformes,Phasianidae,Francolinus,icterorhynchus,Heuglin's Francolin,175980,22678811,5c55fb46-7485-47ca-9afa-1e69331fdb8b
Aves,Galliformes,Phasianidae,Francolinus,jacksoni,Jackson's Francolin,175981,22678887,31b41802-8b1d-49ad-89c0-6a1209fe3800
Aves,Galliformes,Phasianidae,Francolinus,lathami,Forest Francolin,175982,22678748,3cbf9852-dca1-4c6c-bf90-185fb9c120b0
Aves,Galliformes,Phasianidae,Francolinus,leucoscepus,Yellow-necked Spurfowl,175983,22678847,84163799-8cdf-4e84-89bc-7ea3d759407f
Aves,Galliformes,Phasianidae,Francolinus,levaillantii,Red-winged Francolin,175984,22678769,8924f036-1d3b-4ef2-9b02-c49b1c6b460e
Aves,Galliformes,Phasianidae,Francolinus,natalensis,Natal Francolin,175987,22678831,2255929d-f491-4e5f-9e71-0e1f7b768829
Aves,Galliformes,Phasianidae,Francolinus,nobilis,Handsome Francolin,175988,22678883,164c7e7e-d457-4f03-b1d0-f535abc024e7
Aves,Galliformes,Phasianidae,Francolinus,ochropectus,Djibouti Francolin,677544,22678869,98f419e3-4b1c-4cf9-b27a-d023f5ed3c95
Aves,Galliformes,Phasianidae,Francolinus,pictus,Painted Francolin,175990,22678722,b6e813e6-52c4-43a8-ba60-ed0229357e87
Aves,Galliformes,Phasianidae,Francolinus,pintadeanus,Chinese Francolin,553831,22678725,68fd6f62-27ab-4a0f-a6b5-73d7e5cbb9a0
Aves,Galliformes,Phasianidae,Francolinus,pondicerianus,Grey Francolin,175992,22678728,83e1e683-6b41-4ae1-b397-befb17a0883d
Aves,Galliformes,Phasianidae,Francolinus,rufopictus,Grey-breasted Spurfowl,175994,22678851,994a3319-72b8-49ce-9934-3b85e808e703
Aves,Galliformes,Phasianidae,Francolinus,schlegelii,Schlegel's Francolin,175995,22678744,3ce2a248-a6d8-45fe-a390-fac19124fbe1
Aves,Galliformes,Phasianidae,Francolinus,sephaena,Crested Francolin,175996,22678752,209951b2-56ae-43c4-82d6-c439f1dd9490
Aves,Galliformes,Phasianidae,Francolinus,shelleyi,Shelley's Francolin,175997,22728223,441bd896-c4b6-4df6-9de0-de4cfdb7185e
Aves,Galliformes,Phasianidae,Francolinus,squamatus,Scaly Francolin,175998,22678839,ef915504-f0cd-4e41-9cfa-b8f3e134e8ad
Aves,Galliformes,Phasianidae,Francolinus,streptophora,Ring-necked Francolin,175999,22678756,70b10d5c-f174-40c3-99aa-c5fd96edadb2
Aves,Galliformes,Phasianidae,Francolinus,swainsonii,Swainson's Spurfowl,176000,22678860,afa23010-47af-4996-a774-6b057efc0cd0
Aves,Galliformes,Phasianidae,Francolinus,swierstrai,Swierstra's Francolin,176001,22678896,097590cb-0b71-4d46-9b3d-6bed63e038a2
Aves,Galliformes,Phasianidae,Galloperdix,bicalcarata,Sri Lanka Spurfowl,176053,22679137,9cda8418-1b4c-4efa-a597-f19a23e40ad3
Aves,Galliformes,Phasianidae,Galloperdix,lunulata,Painted Spurfowl,176054,22679134,99d4e678-161a-40c8-9ff3-e078c1db9c27
Aves,Galliformes,Phasianidae,Galloperdix,spadicea,Red Spurfowl,176055,22679131,150cc619-fee7-4111-b71f-feb3b1fec22a
Aves,Galliformes,Phasianidae,Gallus,gallus,Domestic Chicken,678002,9990003,89851bea-765b-431a-bb03-6f821931ebdc
Aves,Galliformes,Phasianidae,Gallus,gallus,Red Junglefowl,176086,22679199,89851bea-765b-431a-bb03-6f821931ebdc
Aves,Galliformes,Phasianidae,Gallus,lafayettii,Sri Lanka Junglefowl,553881,22679209,da525d2a-2c81-43d1-a158-cd7115f52c21
Aves,Galliformes,Phasianidae,Gallus,sonneratii,Grey Junglefowl,176088,22679203,5d6912b0-e62d-4b80-9cb2-6631478bb237
Aves,Galliformes,Phasianidae,Gallus,varius,Green Junglefowl,176089,22679213,e94be240-46b1-4d4a-bde0-2097f7164484
Aves,Galliformes,Phasianidae,Haematortyx,sanguiniceps,Crimson-headed Partridge,176044,22679103,87c84f8c-1765-41e9-abb2-a9d70b38ce76
Aves,Galliformes,Phasianidae,Ithaginis,cruentus,Blood Pheasant,553879,22679144,710eb57f-77d9-44ca-a1e1-4077f868c0fa
Aves,Galliformes,Phasianidae,Lagopus,lagopus,Willow Ptarmigan,175804,22679460,450562e2-bca1-4a0b-b56d-95b478e51741
Aves,Galliformes,Phasianidae,Lagopus,leucura,White-tailed Ptarmigan,677541,22679473,f1344769-3733-47fb-a26e-3eaca637f5bb
Aves,Galliformes,Phasianidae,Lagopus,muta,Rock Ptarmigan,677542,22679464,2c0552e3-eb67-487a-b4da-83a40241492a
Aves,Galliformes,Phasianidae,Lerwa,lerwa,Snow Partridge,175945,22678649,c20c3a3f-3363-40a2-bb7a-517957cc5898
Aves,Galliformes,Phasianidae,Lophophorus,impejanus,Himalayan Monal,176067,22679182,33435e3c-d761-4a0e-ac83-979f70dda06b
Aves,Galliformes,Phasianidae,Lophophorus,lhuysii,Chinese Monal,553880,22679192,30553b95-245c-4758-8d57-7dc9f05ea4d4
Aves,Galliformes,Phasianidae,Lophophorus,sclateri,Sclater's Monal,176069,22679185,e0714efa-8025-4bbe-b461-569432d4f508
Aves,Galliformes,Phasianidae,Lophura,bulweri,Wattled Pheasant,176075,22679278,35a12424-bf36-4937-ac98-2e5a72ea5813
Aves,Galliformes,Phasianidae,Lophura,diardi,Siamese Fireback,176076,22679274,6338d4e9-2ffe-4f75-aaef-22334f5d091a
Aves,Galliformes,Phasianidae,Lophura,edwardsi,Edwards's Pheasant,176077,45354985,7d5aa2ca-8438-4cd3-ae1e-447a664eb179
Aves,Galliformes,Phasianidae,Lophura,erythrophthalma,Crestless Fireback,176078,22727411,4d81a527-8a9c-4ef7-b51c-37980e8a127b
Aves,Galliformes,Phasianidae,Lophura,ignita,Crested Fireback,176079,22727431,82b08fe4-4f98-47ae-94dd-22066db481e0
Aves,Galliformes,Phasianidae,Lophura,inornata,Salvadori's Pheasant,176081,45355372,d18b7be5-107b-4524-af7c-f222ee8b312a
Aves,Galliformes,Phasianidae,Lophura,leucomelanos,Kalij Pheasant,553882,22679217,79c74c8b-e7e9-4b78-b044-20cf4b8e3cd7
Aves,Galliformes,Phasianidae,Lophura,nycthemera,Silver Pheasant,176083,22679220,97efc2f7-1480-44a8-bade-936e91789e98
Aves,Galliformes,Phasianidae,Lophura,swinhoii,Swinhoe's Pheasant,553883,22679241,27e15296-cc2e-45f2-8499-466c72139afc
Aves,Galliformes,Phasianidae,Lyrurus,mlokosiewiczi,Caucasian Grouse,553892,22679483,033a99c5-a81b-48f7-b2ad-0412792a4b93
Aves,Galliformes,Phasianidae,Lyrurus,tetrix,Black Grouse,553891,22679480,6a455243-f50c-4f10-8a6a-0caf329d6863
Aves,Galliformes,Phasianidae,Margaroperdix,madagarensis,Madagascar Partridge,176005,22678927,24cfde8e-6ac2-439b-ab1a-301336598d53
Aves,Galliformes,Phasianidae,Melanoperdix,niger,Black Partridge,677546,22678934,119beb9d-7641-42f8-9832-e49fa6d4e432
Aves,Galliformes,Phasianidae,Meleagris,gallopavo,Wild Turkey,176136,22679525,94d8284e-6193-43b5-b80c-9029cf951675
Aves,Galliformes,Phasianidae,Meleagris,ocellata,Ocellated Turkey,553897,22679529,466b25f0-a916-432c-823e-394a69391328
Aves,Galliformes,Phasianidae,Ophrysia,superciliosa,Himalayan Quail,176057,22679141,108fe0ff-080e-4aad-a020-ffb26f8ed8b3
Aves,Galliformes,Phasianidae,Pavo,cristatus,Indian Peafowl,176113,22679435,f90f90b5-b363-489d-ac71-feea6c780f56
Aves,Galliformes,Phasianidae,Pavo,muticus,Green Peafowl,176114,22679440,0c4c310f-32cc-471a-8777-e6e46f2e192f
Aves,Galliformes,Phasianidae,Perdicula,argoondah,Rock Bush-quail,553875,22679002,078b0c0c-12a2-44a1-a46f-b393647f2847
Aves,Galliformes,Phasianidae,Perdicula,asiatica,Jungle Bush-quail,176019,22678997,1c8ecfc9-07bb-45d2-a70f-891a339421e8
Aves,Galliformes,Phasianidae,Perdicula,erythrorhyncha,Painted Bush-quail,176020,22679007,095b9052-d09a-4c1a-8511-d060b1aacf7f
Aves,Galliformes,Phasianidae,Perdicula,manipurensis,Manipur Bush-quail,176021,22679012,8bef9607-dd90-41ea-9622-d99b983f9715
Aves,Galliformes,Phasianidae,Perdix,dauurica,Daurian Partridge,553868,22678916,6d77721e-0de6-4352-9bf3-b72b3d6702aa
Aves,Galliformes,Phasianidae,Perdix,hodgsoniae,Tibetan Partridge,553869,22678919,0f31b8da-7460-4545-9896-ce17a05fe6ac
Aves,Galliformes,Phasianidae,Perdix,perdix,Grey Partridge,175915,22678911,39275fa6-053d-4472-beab-dd2b6099a782
Aves,Galliformes,Phasianidae,Phasianus,colchicus,Common Pheasant,175905,45100023,9ba3565d-9934-4e74-8ef4-d110ad587014
Aves,Galliformes,Phasianidae,Polyplectron,bicalcaratum,Grey Peacock-pheasant,176102,22736199,93f21742-bd18-478d-9ecc-e135101f89c8
Aves,Galliformes,Phasianidae,Polyplectron,chalcurum,Bronze-tailed Peacock-pheasant,553888,22679361,899bce98-e7a7-427f-9590-8de7be65a838
Aves,Galliformes,Phasianidae,Polyplectron,germaini,Germain's Peacock-pheasant,176105,22679372,a206354f-cd1d-483c-af8c-684547b0c2da
Aves,Galliformes,Phasianidae,Polyplectron,inopinatum,Mountain Peacock-pheasant,176103,22679365,1761b8f4-d24b-49bd-bdfc-5b861dd88d2a
Aves,Galliformes,Phasianidae,Polyplectron,katsumatae,Hainan Peacock-pheasant,678088,22734897,6dfac368-0469-4042-a3ff-9d970f39fcd5
Aves,Galliformes,Phasianidae,Polyplectron,malacense,Malayan Peacock-pheasant,176107,22679385,3457303f-dacf-4f00-ab64-11ee7090b91b
Aves,Galliformes,Phasianidae,Polyplectron,napoleonis,Palawan Peacock-pheasant,677552,22679398,158907a3-3e7a-4b23-950f-dd51ae0fb8f8
Aves,Galliformes,Phasianidae,Polyplectron,schleiermacheri,Bornean Peacock-pheasant,553889,22679393,fbb16516-cd9f-4e97-ac42-ee676cea733d
Aves,Galliformes,Phasianidae,Pternistis,castaneicollis,Chestnut-naped Francolin,175969,22728231,11dce4c8-aac5-4f32-934c-e0fe933b32a4
Aves,Galliformes,Phasianidae,Ptilopachus,nahani,Nahan's Francolin,175986,22678795,bcdfbeea-09e7-4b2d-81ec-4da47ca40d33
Aves,Galliformes,Phasianidae,Ptilopachus,petrosus,Stone Partridge,176048,22679110,37dbcf50-e1d6-4476-b9ec-c05059350561
Aves,Galliformes,Phasianidae,Pucrasia,macrolopha,Koklass Pheasant,176091,22679179,2ce44d53-fe8c-43bf-a305-817521ab2fb4
Aves,Galliformes,Phasianidae,Rheinardia,ocellata,Crested Argus,176109,22679412,36f66669-b5db-4c71-8cad-ed6b15e0e624
Aves,Galliformes,Phasianidae,Rhizothera,longirostris,Long-billed Partridge,176003,22728238,594a896b-6886-413e-bcea-bb8fa1e25532
Aves,Galliformes,Phasianidae,Rollulus,rouloul,Crested Partridge,553878,22679106,4b03523a-17b4-4838-bf23-0dc7da8ce5bf
Aves,Galliformes,Phasianidae,Scleroptila,psilolaema,Moorland Francolin,175993,22727339,0e5367d2-454a-4594-b9b1-d46f1c08badd
Aves,Galliformes,Phasianidae,Synoicus,chinensis,Blue Quail,176009,22678979,657c5ff1-eac0-4b67-b3f8-4b0aa9e336b4
Aves,Galliformes,Phasianidae,Synoicus,ypsilophorus,Brown Quail,553873,22678965,7b0371de-0ecb-4057-b08d-168d8c864506
Aves,Galliformes,Phasianidae,Syrmaticus,ellioti,Elliot's Pheasant,176093,22679325,25df3f09-965c-4841-80b1-763d9df9e3ca
Aves,Galliformes,Phasianidae,Syrmaticus,humiae,Hume's Pheasant,176094,22679330,bab036ba-af3b-4472-91ac-fa995a095ff6
Aves,Galliformes,Phasianidae,Syrmaticus,mikado,Mikado Pheasant,176095,22679336,f987a56b-3b80-4407-a67d-9da2af5d1526
Aves,Galliformes,Phasianidae,Syrmaticus,reevesii,Reeves's Pheasant,553887,22679346,9ff4ba15-7780-46b5-af08-a3a312c5f409
Aves,Galliformes,Phasianidae,Syrmaticus,soemmerringii,Copper Pheasant,176097,22679340,1cfe564f-e0a2-41d1-9111-774b84b69a17
Aves,Galliformes,Phasianidae,Tetrao,urogalloides,Black-billed Capercaillie,553894,22679491,7a33c649-b28d-4a6d-b920-f4f0be4261ed
Aves,Galliformes,Phasianidae,Tetrao,urogallus,Western Capercaillie,553893,22679487,51c9862e-141b-4c6b-a0bd-b0a3a012e633
Aves,Galliformes,Phasianidae,Tetraogallus,altaicus,Altai Snowcock,175950,22678670,e944121a-076a-4346-8171-f7026856a7cf
Aves,Galliformes,Phasianidae,Tetraogallus,caspius,Caspian Snowcock,175951,22678664,dd21a546-f476-4d4f-9243-ebe1c15623ac
Aves,Galliformes,Phasianidae,Tetraogallus,caucasicus,Caucasian Snowcock,553829,22678661,6d0339ba-153c-4bae-a925-8e3a7845cb03
Aves,Galliformes,Phasianidae,Tetraogallus,himalayensis,Himalayan Snowcock,175953,22678673,1f3aa7d7-927f-4ede-ba04-fd24e4b374ba
Aves,Galliformes,Phasianidae,Tetraogallus,tibetanus,Tibetan Snowcock,175954,22678667,ad4de80e-c247-45fd-ac65-f6cbda7904f6
Aves,Galliformes,Phasianidae,Tetraophasis,obscurus,Chestnut-throated Partridge,175956,22678676,626fe7b5-7dc9-4aac-90e6-8a12e32f3563
Aves,Galliformes,Phasianidae,Tetraophasis,szechenyii,Buff-throated Partridge,175957,22678680,4b57f73a-8e1b-43f7-914d-c88e179dc68a
Aves,Galliformes,Phasianidae,Tragopan,blythii,Blyth's Tragopan,176061,22679163,75ed82e0-cbda-4aef-883a-33cb2418457b
Aves,Galliformes,Phasianidae,Tragopan,caboti,Cabot's Tragopan,176062,22679172,a87173bb-32a7-4210-ae1b-46e593732c75
Aves,Galliformes,Phasianidae,Tragopan,melanocephalus,Western Tragopan,176063,22679147,6172dc72-92fe-4737-abf5-d43caa725766
Aves,Galliformes,Phasianidae,Tragopan,satyra,Satyr Tragopan,176064,22679157,537563e5-0dc7-47b9-939b-6eb6a09b8f91
Aves,Galliformes,Phasianidae,Tragopan,temminckii,Temminck's Tragopan,176065,22679169,27b1b1e7-5ffa-4165-95db-9f3e75e4c4e5
Aves,Galliformes,Phasianidae,Tympanuchus,cupido,Greater Prairie-chicken,175834,22679514,7fbbc7c7-82a3-4944-a9a7-d8662be036fc
Aves,Galliformes,Phasianidae,Tympanuchus,pallidicinctus,Lesser Prairie-chicken,175838,22679519,a789f8e5-9836-47de-acee-1c1dfcbe79e5
Aves,Galliformes,Phasianidae,Tympanuchus,phasianellus,Sharp-tailed Grouse,175841,22679511,e47f4e78-8c61-4a95-bfb6-9888b4a6fc84
Aves,Galliformes,Phasianidae,Xenoperdix,udzungwensis,Udzungwa Forest-partridge,553877,22678901,67d00d7c-f8cc-44bd-adc5-47b6ec0b49a5
Aves,Gruiformes,Psophiidae,Psophia,crepitans,Grey-winged Trumpeter,176202,45478181,ef405f67-563e-4311-ae9c-63f44ee7a9aa
Aves,Gruiformes,Rallidae,Aramides,cajaneus,Grey-necked Wood-rail,176323,22692570,033f2ecb-bf36-4ce1-bf3f-7efcd71fe374
Aves,Otidiformes,Otididae,Ardeotis,australis,Australian Bustard,176428,22691940,1df09fe1-e940-4606-9717-a89ef3c0dc41
Aves,Passeriformes,Acanthizidae,Gerygone,,White-throated Gerygone,560264,22704683,860ec3e3-91aa-4f1b-9611-9d772c4c4647
Aves,Passeriformes,Artamidae,Artamus,cinereus,Black-faced Woodswallow,558759,22706327,a14a9b2f-b222-43f7-805b-998687b4897a
Aves,Passeriformes,Artamidae,Cracticus,nigrogularis,Pied Butcherbird,559555,22706282,e32f506c-b14f-4b6c-b4ce-65f133231c51
Aves,Passeriformes,Artamidae,Gymnorhina,tibicen,Australian Magpie,560338,22706288,babb333d-838f-4f37-aa17-b8cd38052ffc
Aves,Passeriformes,Campephagidae,Coracina,novaehollandiae,Black-faced Cuckoo-shrike,559467,22706495,522c9897-b3d8-446e-83da-a3d6afe50fdf
Aves,Passeriformes,Campephagidae,Lalage,sueurii,White-winged Triller,560666,22706657,c6578a60-d0ed-49bc-9469-066694d00816
Aves,Passeriformes,Corvidae,Aphelocoma,californica,Western Scrub-jay,554128,103727785,f76dea54-8d1d-4483-846b-a5c47ea7d4eb
Aves,Passeriformes,Corvidae,Aphelocoma,coerulescens,Florida Scrub-jay,179693,22705629,ac0b80b3-b13e-45cf-af64-192e9fd85fea
Aves,Passeriformes,Corvidae,Aphelocoma,ultramarina,Transvolcanic Jay,179707,22724961,2eaef3bd-f156-4387-8734-06a63e50e390
Aves,Passeriformes,Corvidae,Aphelocoma,unicolor,Unicoloured Jay,558706,22705642,3d808bf0-0e90-4317-983d-ec57545d7c53
Aves,Passeriformes,Corvidae,Cissa,chinensis,Green Magpie,559301,22705809,64972a54-90a8-49b0-9892-1f658c650029
Aves,Passeriformes,Corvidae,Cissa,hypoleuca,Yellow-breasted Magpie,559302,22705813,d12f88ab-d7ce-4740-b111-5af70c352b63
Aves,Passeriformes,Corvidae,Cissa,thalassina,Javan Green Magpie,559303,22724821,4eb16011-69d7-4636-a1e7-2033a0c43d70
Aves,Passeriformes,Corvidae,Corvus,albicollis,White-necked Raven,559489,22706077,4400eb51-4a85-4119-b6fe-0f333e2b53aa
Aves,Passeriformes,Corvidae,Corvus,albus,Pied Crow,559490,22735894,d652a2e4-a7a3-4828-a0db-94f4fd40873c
Aves,Passeriformes,Corvidae,Corvus,bennetti,Little Crow,559491,22706030,796baaf0-9a36-49df-a578-59da8e38cfb8
Aves,Passeriformes,Corvidae,Corvus,brachyrhynchos,American Crow,179731,22705990,87fdd451-ca1e-47b1-af43-aa4517cd13bf
Aves,Passeriformes,Corvidae,Corvus,capensis,Cape Crow,559493,22705978,03ae3553-0dfd-4130-92d2-5ec8b1b2fe06
Aves,Passeriformes,Corvidae,Corvus,caurinus,North-western Crow,179736,22705986,766e4700-25b4-4c40-82d9-213c6aa922a8
Aves,Passeriformes,Corvidae,Corvus,corax,Common Raven,179725,22706068,9805e578-061a-49c0-8abc-ea135381c162
Aves,Passeriformes,Corvidae,Corvus,corone,Carrion Crow,559494,22706016,58a22502-354d-4752-bd23-bfe1e8473743
Aves,Passeriformes,Corvidae,Corvus,coronoides,Australian Raven,559495,22706033,5e87631d-b1e1-4f2a-b3da-275bbf2c7d22
Aves,Passeriformes,Corvidae,Corvus,crassirostris,Thick-billed Raven,559496,22706081,c441c642-f323-421e-9952-4ca9233e84f8
Aves,Passeriformes,Corvidae,Corvus,cryptoleucus,Chihuahuan Raven,179730,22706055,eb70c899-f974-48a0-8134-256c751e3b38
Aves,Passeriformes,Corvidae,Corvus,dauuricus,Daurian Jackdaw,559497,22705935,80fb9fc8-08c9-474e-9556-2f9c132fda74
Aves,Passeriformes,Corvidae,Corvus,edithae,Somali Crow,916635,22732286,cc39af22-57f3-413d-adad-1ab5b93418fc
Aves,Passeriformes,Corvidae,Corvus,enca,Slender-billed Crow,559498,103727499,a34984ce-2695-4681-884e-8794de2a1d1f
Aves,Passeriformes,Corvidae,Corvus,florensis,Flores Crow,559499,22705956,6e85ce9f-76b3-4323-add4-d0fde4ce3a4e
Aves,Passeriformes,Corvidae,Corvus,frugilegus,Rook,179738,22705983,4c014fed-6c72-427f-af96-e4ebeb00ba9d
Aves,Passeriformes,Corvidae,Corvus,fuscicapillus,Brown-headed Crow,559500,22705972,4d59497a-a4e5-4c36-8f85-6e30018e29d4
